Category,Skill Name,Author,Description,GitHub URL
real-estate-legal,linear-todo-sync,qdhenry,"This skill fetches open tasks assigned to the user from the Linear API and generates a markdown todo list file in the project root. This skill should be used when the user asks about their work items, wants to see what they need to work on, or requests to load/sync their Linear tasks. Requires Python 3.7+, requests, mdutils, and python-dotenv packages. Requires LINEAR_API_KEY in .env file.",https://github.com/qdhenry/Claude-Command-Suite/tree/main/.claude/skills/linear-todo-sync
real-estate-legal,mcp-management,mrgoonie,"Manage Model Context Protocol (MCP) servers - discover, analyze, and execute tools/prompts/resources from configured MCP servers. Use when working with MCP integrations, need to discover available MCP capabilities, filter MCP tools for specific tasks, execute MCP tools programmatically, access MCP prompts/resources, or implement MCP client functionality. Supports intelligent tool selection, multi-server management, and context-efficient capability discovery.",https://github.com/mrgoonie/claudekit-skills/tree/main/.claude/skills/mcp-management
real-estate-legal,meeting-insights-analyzer,ComposioHQ,"Analyzes meeting transcripts and recordings to uncover behavioral patterns, communication insights, and actionable feedback. Identifies when you avoid conflict, use filler words, dominate conversations, or miss opportunities to listen. Perfect for professionals seeking to improve their communication and leadership skills.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/meeting-insights-analyzer
real-estate-legal,positron-intake-rotation,posit-dev,"This skill should be used when handling issue intake rotation duties for the Positron repository. It provides workflows for reviewing and organizing new issues, responding to discussions, handling support tickets, and searching for related content. Use this skill when on intake rotation duty, when helping someone with intake tasks, or when learning the intake rotation process.",https://github.com/posit-dev/positron/tree/main/.claude/skills/positron-intake-rotation
real-estate-legal,pptx,K-Dense-AI,"""Presentation toolkit (.pptx). Create/edit slides, layouts, content, speaker notes, comments, for programmatic presentation creation and modification.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/document-skills/pptx
real-estate-legal,sequential-thinking,mrgoonie,"Use when complex problems require systematic step-by-step reasoning with ability to revise thoughts, branch into alternative approaches, or dynamically adjust scope. Ideal for multi-stage analysis, design planning, problem decomposition, or tasks with initially unclear scope.",https://github.com/mrgoonie/claudekit-skills/tree/main/.claude/skills/sequential-thinking
sales-marketing,analyzing-financial-statements,anthropics,This skill calculates key financial ratios and metrics from financial statement data for investment analysis,https://github.com/anthropics/claude-cookbooks/tree/main/skills/custom_skills/analyzing-financial-statements
sales-marketing,applying-brand-guidelines,anthropics,"This skill applies consistent corporate branding and styling to all generated documents including colors, fonts, layouts, and messaging",https://github.com/anthropics/claude-cookbooks/tree/main/skills/custom_skills/applying-brand-guidelines
sales-marketing,billing-automation,wshobson,"Build automated billing systems for recurring payments, invoicing, subscription lifecycle, and dunning management. Use when implementing subscription billing, automating invoicing, or managing recurring payment systems.",https://github.com/wshobson/agents/tree/main/plugins/payment-processing/skills/billing-automation
sales-marketing,changelog-generator,ComposioHQ,"Automatically creates user-facing changelogs from git commits by analyzing commit history, categorizing changes, and transforming technical commits into clear, customer-friendly release notes. Turns hours of manual changelog writing into minutes of automated generation.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/changelog-generator
sales-marketing,competitive-ads-extractor,ComposioHQ,"Extracts and analyzes competitors' ads from ad libraries (Facebook, LinkedIn, etc.) to understand what messaging, problems, and creative approaches are working. Helps inspire and improve your own ad campaigns.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/competitive-ads-extractor
sales-marketing,conference-talk-builder,nicknisi,"Create conference talk outlines and iA Presenter markdown slides using the Story Circle narrative framework. Use when the user wants to structure a tech talk, create presentation slides, or needs help organizing talk ideas into a story-driven format.",https://github.com/nicknisi/dotfiles/tree/main/home/.claude/skills/conference-talk-builder
sales-marketing,cost-optimization,wshobson,"Optimize cloud costs through resource rightsizing, tagging strategies, reserved instances, and spending analysis. Use when reducing cloud expenses, analyzing infrastructure costs, or implementing cost governance policies.",https://github.com/wshobson/agents/tree/main/plugins/cloud-infrastructure/skills/cost-optimization
sales-marketing,create-plan,antinomyhq,"Generate detailed implementation plans for complex tasks. Creates comprehensive strategic plans in Markdown format with objectives, step-by-step implementation tasks using checkbox format, verification criteria, risk assessments, and alternative approaches. All plans MUST be validated using the included validation script. Use when users need thorough analysis and structured planning before implementation, when breaking down complex features into actionable steps, or when they explicitly ask for a plan, roadmap, or strategy. Strictly planning-focused with no code modifications.",https://github.com/antinomyhq/forge/tree/main/.forge/skills/create-plan
sales-marketing,create-skill-file,labring,"Guides Claude in creating well-structured SKILL.md files following best practices. Provides clear guidelines for naming, structure, and content organization to make skills easy to discover and execute.",https://github.com/labring/FastGPT/tree/main/.claude/skills/create-skill-file
sales-marketing,creating-financial-models,anthropics,"This skill provides an advanced financial modeling suite with DCF analysis, sensitivity testing, Monte Carlo simulations, and scenario planning for investment decisions",https://github.com/anthropics/claude-cookbooks/tree/main/skills/custom_skills/creating-financial-models
sales-marketing,file-organizer,ComposioHQ,"Intelligently organizes your files and folders across your computer by understanding context, finding duplicates, suggesting better structures, and automating cleanup tasks. Reduces cognitive load and keeps your digital workspace tidy without manual effort.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/file-organizer
sales-marketing,file-todos,EveryInc,"This skill should be used when managing the file-based todo tracking system in the todos/ directory. It provides workflows for creating todos, managing status and dependencies, conducting triage, and integrating with slash commands and code review processes.",https://github.com/EveryInc/compounding-engineering-plugin/tree/main/plugins/compounding-engineering/skills/file-todos
sales-marketing,gerrit,storj,>,https://github.com/storj/storj/tree/main/.claude/skills/gerrit
sales-marketing,github-project-management,ruvnet,"Comprehensive GitHub project management with swarm-coordinated issue tracking, project board automation, and sprint planning",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-project-management
sales-marketing,github-release-management,ruvnet,"Comprehensive GitHub release orchestration with AI swarm coordination for automated versioning, testing, deployment, and rollback management",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-release-management
sales-marketing,gpt5-consultant,nicknisi,"Use this skill when stuck in circular debugging, when solutions aren't working despite multiple attempts, or when the user expresses frustration with lack of progress. Bring in GPT-5 as a third-party consultant to provide fresh perspective on complex technical problems, architectural decisions, or multi-system debugging issues. Ideal when you've tried multiple approaches without success, when the problem involves obscure edge cases or novel challenges, or when a second expert opinion would help break through an impasse. Gather all context from the conversation so far and present it comprehensively to GPT-5.",https://github.com/nicknisi/dotfiles/tree/main/home/.claude/skills/gpt5-consultant
sales-marketing,lead-research-assistant,ComposioHQ,"Identifies high-quality leads for your product or service by analyzing your business, searching for target companies, and providing actionable contact strategies. Perfect for sales, business development, and marketing professionals.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/lead-research-assistant
sales-marketing,meeting-insights-analyzer,ComposioHQ,"Analyzes meeting transcripts and recordings to uncover behavioral patterns, communication insights, and actionable feedback. Identifies when you avoid conflict, use filler words, dominate conversations, or miss opportunities to listen. Perfect for professionals seeking to improve their communication and leadership skills.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/meeting-insights-analyzer
sales-marketing,positron-intake-rotation,posit-dev,"This skill should be used when handling issue intake rotation duties for the Positron repository. It provides workflows for reviewing and organizing new issues, responding to discussions, handling support tickets, and searching for related content. Use this skill when on intake rotation duty, when helping someone with intake tasks, or when learning the intake rotation process.",https://github.com/posit-dev/positron/tree/main/.claude/skills/positron-intake-rotation
sales-marketing,prp-core-runner,Wirasm,"Orchestrate complete PRP workflow from feature request to pull request. Run create branch, create PRP, execute implementation, commit changes, and create PR in sequence. Use when implementing features using PRP methodology or when user requests full PRP workflow.",https://github.com/Wirasm/PRPs-agentic-eng/tree/development/.claude/skills/prp-core-runner
sales-marketing,research,kingkongshot,"Research libraries, APIs, and patterns using searchGitHub and Exa tools. Finds real-world implementations and saves structured reports to docs/research/. Use when investigating technologies, debugging issues, or comparing options.",https://github.com/kingkongshot/prompts/tree/main/skills/research
sales-marketing,sparc-methodology,ruvnet,"SPARC (Specification, Pseudocode, Architecture, Refinement, Completion) comprehensive development methodology with multi-agent orchestration",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/sparc-methodology
sales-marketing,stripe-integration,wshobson,"Implement Stripe payment processing for robust, PCI-compliant payment flows including checkout, subscriptions, and webhooks. Use when integrating Stripe payments, building subscription systems, or implementing secure checkout flows.",https://github.com/wshobson/agents/tree/main/plugins/payment-processing/skills/stripe-integration
sales-marketing,workflow-orchestration-patterns,wshobson,"Design durable workflows with Temporal for distributed systems. Covers workflow vs activity separation, saga patterns, state management, and determinism constraints. Use when building long-running processes, distributed transactions, or microservice orchestration.",https://github.com/wshobson/agents/tree/main/plugins/backend-development/skills/workflow-orchestration-patterns
scientific-computing,agentdb-vector-search,ruvnet,"""Implement semantic vector search with AgentDB for intelligent document retrieval, similarity matching, and context-aware querying. Use when building RAG systems, semantic search engines, or intelligent knowledge bases.""",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/agentdb-vector-search
scientific-computing,alphafold-database,K-Dense-AI,"""Access AlphaFold's 200M+ AI-predicted protein structures. Retrieve structures by UniProt ID, download PDB/mmCIF files, analyze confidence metrics (pLDDT, PAE), for drug discovery and structural biology.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/alphafold-database
scientific-computing,arboreto,K-Dense-AI,"Infer gene regulatory networks (GRNs) from gene expression data using scalable algorithms (GRNBoost2, GENIE3). Use when analyzing transcriptomics data (bulk RNA-seq, single-cell RNA-seq) to identify transcription factor-target gene relationships and regulatory interactions. Supports distributed computation for large-scale datasets.",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/arboreto
scientific-computing,arxiv-search,langchain-ai,"Search arXiv preprint repository for papers in physics, mathematics, computer science, quantitative biology, and related fields",https://github.com/langchain-ai/deepagents/tree/master/libs/deepagents-cli/examples/skills/arxiv-search
scientific-computing,benchling-integration,K-Dense-AI,"""Benchling R&D platform integration. Access registry (DNA, proteins), inventory, ELN entries, workflows via API, build Benchling Apps, query Data Warehouse, for lab data management automation.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/benchling-integration
scientific-computing,biomni,K-Dense-AI,"Autonomous biomedical AI agent framework for executing complex research tasks across genomics, drug discovery, molecular biology, and clinical analysis. Use this skill when conducting multi-step biomedical research including CRISPR screening design, single-cell RNA-seq analysis, ADMET prediction, GWAS interpretation, rare disease diagnosis, or lab protocol optimization. Leverages LLM reasoning with code execution and integrated biomedical databases.",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/biomni
scientific-computing,biopython,K-Dense-AI,"""Primary Python toolkit for molecular biology. Preferred for Python-based PubMed/NCBI queries (Bio.Entrez), sequence manipulation, file parsing (FASTA, GenBank, FASTQ, PDB), advanced BLAST workflows, structures, phylogenetics. For quick BLAST, use gget. For direct REST API, use pubmed-database.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/biopython
scientific-computing,biorxiv-database,K-Dense-AI,"Efficient database search tool for bioRxiv preprint server. Use this skill when searching for life sciences preprints by keywords, authors, date ranges, or categories, retrieving paper metadata, downloading PDFs, or conducting literature reviews.",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/biorxiv-database
scientific-computing,bioservices,K-Dense-AI,"""Primary Python tool for 40+ bioinformatics services. Preferred for multi-database workflows: UniProt, KEGG, ChEMBL, PubChem, Reactome, QuickGO. Unified API for queries, ID mapping, pathway analysis. For direct REST control, use individual database skills (uniprot-database, kegg-database).""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/bioservices
scientific-computing,cellxgene-census,K-Dense-AI,"""Query CZ CELLxGENE Census (61M+ cells). Filter by cell type/tissue/disease, retrieve expression data, integrate with scanpy/PyTorch, for population-scale single-cell analysis.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/cellxgene-census
scientific-computing,chembl-database,K-Dense-AI,"""Query ChEMBL's bioactive molecules and drug discovery data. Search compounds by structure/properties, retrieve bioactivity data (IC50, Ki), find inhibitors, perform SAR studies, for medicinal chemistry.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/chembl-database
scientific-computing,clinicaltrials-database,K-Dense-AI,"""Query ClinicalTrials.gov via API v2. Search trials by condition, drug, location, status, or phase. Retrieve trial details by NCT ID, export data, for clinical research and patient matching.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/clinicaltrials-database
scientific-computing,clinpgx-database,K-Dense-AI,"""Access ClinPGx pharmacogenomics data (successor to PharmGKB). Query gene-drug interactions, CPIC guidelines, allele functions, for precision medicine and genotype-guided dosing decisions.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/clinpgx-database
scientific-computing,clinvar-database,K-Dense-AI,"""Query NCBI ClinVar for variant clinical significance. Search by gene/position, interpret pathogenicity classifications, access via E-utilities API or FTP, annotate VCFs, for genomic medicine.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/clinvar-database
scientific-computing,content-research-writer,ComposioHQ,"Assists in writing high-quality content by conducting research, adding citations, improving hooks, iterating on outlines, and providing real-time feedback on each section. Transforms your writing process from solo effort to collaborative partnership.",https://github.com/ComposioHQ/awesome-claude-skills/tree/master/content-research-writer
scientific-computing,cosmic-database,K-Dense-AI,"""Access COSMIC cancer mutation database. Query somatic mutations, Cancer Gene Census, mutational signatures, gene fusions, for cancer research and precision oncology. Requires authentication.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/cosmic-database
scientific-computing,datamol,K-Dense-AI,"""Pythonic wrapper around RDKit with simplified interface and sensible defaults. Preferred for standard drug discovery: SMILES parsing, standardization, descriptors, fingerprints, clustering, 3D conformers, parallel processing. Returns native rdkit.Chem.Mol objects. For advanced control or custom parameters, use rdkit directly.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/datamol
scientific-computing,deepchem,K-Dense-AI,"""Molecular machine learning toolkit. Property prediction (ADMET, toxicity), GNNs (GCN, MPNN), MoleculeNet benchmarks, pretrained models, featurization, for drug discovery ML.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/deepchem
scientific-computing,deeptools,K-Dense-AI,"""NGS analysis toolkit. BAM to bigWig conversion, QC (correlation, PCA, fingerprints), heatmaps/profiles (TSS, peaks), for ChIP-seq, RNA-seq, ATAC-seq visualization.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/deeptools
scientific-computing,denario,K-Dense-AI,"Multiagent AI system for scientific research assistance that automates research workflows from data analysis to publication. This skill should be used when generating research ideas from datasets, developing research methodologies, executing computational experiments, performing literature searches, or generating publication-ready papers in LaTeX format. Supports end-to-end research pipelines with customizable agent orchestration.",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/denario
scientific-computing,diffdock,K-Dense-AI,"""Diffusion-based molecular docking. Predict protein-ligand binding poses from PDB/SMILES, confidence scores, virtual screening, for structure-based drug design. Not for affinity prediction.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/diffdock
scientific-computing,dnanexus-integration,K-Dense-AI,"""DNAnexus cloud genomics platform. Build apps/applets, manage data (upload/download), dxpy Python SDK, run workflows, FASTQ/BAM/VCF, for genomics pipeline development and execution.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/dnanexus-integration
scientific-computing,drugbank-database,K-Dense-AI,"Access and analyze comprehensive drug information from the DrugBank database including drug properties, interactions, targets, pathways, chemical structures, and pharmacology data. This skill should be used when working with pharmaceutical data, drug discovery research, pharmacology studies, drug-drug interaction analysis, target identification, chemical similarity searches, ADMET predictions, or any task requiring detailed drug and drug target information from DrugBank.",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/drugbank-database
scientific-computing,research,kingkongshot,"Research libraries, APIs, and patterns using searchGitHub and Exa tools. Finds real-world implementations and saves structured reports to docs/research/. Use when investigating technologies, debugging issues, or comparing options.",https://github.com/kingkongshot/prompts/tree/main/skills/research
scientific-computing,web-research,langchain-ai,Use this skill for requests related to web research; it provides a structured approach to conducting comprehensive web research,https://github.com/langchain-ai/deepagents/tree/master/libs/deepagents-cli/examples/skills/web-research
scripting,api-design-principles,wshobson,"Master REST and GraphQL API design principles to build intuitive, scalable, and maintainable APIs that delight developers. Use when designing new APIs, reviewing API specifications, or establishing API design standards.",https://github.com/wshobson/agents/tree/main/plugins/backend-development/skills/api-design-principles
scripting,async-python-patterns,wshobson,"Master Python asyncio, concurrent programming, and async/await patterns for high-performance applications. Use when building async APIs, concurrent systems, or I/O-bound applications requiring non-blocking operations.",https://github.com/wshobson/agents/tree/main/plugins/python-development/skills/async-python-patterns
scripting,auth-implementation-patterns,wshobson,"Master authentication and authorization patterns including JWT, OAuth2, session management, and RBAC to build secure, scalable access control systems. Use when implementing auth systems, securing APIs, or debugging security issues.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/auth-implementation-patterns
scripting,bash-defensive-patterns,wshobson,"Master defensive Bash programming techniques for production-grade scripts. Use when writing robust shell scripts, CI/CD pipelines, or system utilities requiring fault tolerance and safety.",https://github.com/wshobson/agents/tree/main/plugins/shell-scripting/skills/bash-defensive-patterns
scripting,bats-testing-patterns,wshobson,"Master Bash Automated Testing System (Bats) for comprehensive shell script testing. Use when writing tests for shell scripts, CI/CD pipelines, or requiring test-driven development of shell utilities.",https://github.com/wshobson/agents/tree/main/plugins/shell-scripting/skills/bats-testing-patterns
scripting,billing-automation,wshobson,"Build automated billing systems for recurring payments, invoicing, subscription lifecycle, and dunning management. Use when implementing subscription billing, automating invoicing, or managing recurring payment systems.",https://github.com/wshobson/agents/tree/main/plugins/payment-processing/skills/billing-automation
scripting,code-review-excellence,wshobson,"Master effective code review practices to provide constructive feedback, catch bugs early, and foster knowledge sharing while maintaining team morale. Use when reviewing pull requests, establishing review standards, or mentoring developers.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/code-review-excellence
scripting,command-development,anthropics,"This skill should be used when the user asks to ""create a slash command"", ""add a command"", ""write a custom command"", ""define command arguments"", ""use command frontmatter"", ""organize commands"", ""create command with file references"", ""interactive command"", ""use AskUserQuestion in command"", or needs guidance on slash command structure, YAML frontmatter fields, dynamic arguments, bash execution in commands, user interaction patterns, or command development best practices for Claude Code.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/command-development
scripting,command-name,anthropics,"This skill should be used when the user asks to ""create a plugin"", ""scaffold a plugin"", ""understand plugin structure"", ""organize plugin components"", ""set up plugin.json"", ""use ${CLAUDE_PLUGIN_ROOT}"", ""add commands/agents/skills/hooks"", ""configure auto-discovery"", or needs guidance on plugin directory layout, manifest configuration, component organization, file naming conventions, or Claude Code plugin architecture best practices.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/plugin-structure
scripting,configured-agent,anthropics,"This skill should be used when the user asks about ""plugin settings"", ""store plugin configuration"", ""user-configurable plugin"", "".local.md files"", ""plugin state files"", ""read YAML frontmatter"", ""per-project plugin settings"", or wants to make plugin behavior configurable. Documents the .claude/plugin-name.local.md pattern for storing plugin-specific configuration with YAML frontmatter and markdown content.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/plugin-settings
scripting,debugging-strategies,wshobson,"Master systematic debugging techniques, profiling tools, and root cause analysis to efficiently track down bugs across any codebase or technology stack. Use when investigating bugs, performance issues, or unexpected behavior.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/debugging-strategies
scripting,deployment-pipeline-design,wshobson,"Design multi-stage CI/CD pipelines with approval gates, security checks, and deployment orchestration. Use when architecting deployment workflows, setting up continuous delivery, or implementing GitOps practices.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/deployment-pipeline-design
scripting,docs-write,metabase,"Write documentation following Metabase's conversational, clear, and user-focused style. Use when creating or editing documentation files (markdown, MDX, etc.).",https://github.com/metabase/metabase/tree/master/.claude/skills/docs-write
scripting,fastapi-templates,wshobson,"Create production-ready FastAPI projects with async patterns, dependency injection, and comprehensive error handling. Use when building new FastAPI applications or setting up backend API projects.",https://github.com/wshobson/agents/tree/main/plugins/api-scaffolding/skills/fastapi-templates
scripting,frontend-design,anthropics,"Create distinctive, production-grade frontend interfaces with high design quality. Use this skill when the user asks to build web components, pages, or applications. Generates creative, polished code that avoids generic AI aesthetics.",https://github.com/anthropics/claude-code/tree/main/plugins/frontend-design/skills/frontend-design
scripting,github-actions-templates,wshobson,"Create production-ready GitHub Actions workflows for automated testing, building, and deploying applications. Use when setting up CI/CD with GitHub Actions, automating development workflows, or creating reusable workflow templates.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/github-actions-templates
scripting,hook-development,anthropics,"This skill should be used when the user asks to ""create a hook"", ""add a PreToolUse/PostToolUse/Stop hook"", ""validate tool use"", ""implement prompt-based hooks"", ""use ${CLAUDE_PLUGIN_ROOT}"", ""set up event-driven automation"", ""block dangerous commands"", or mentions hook events (PreToolUse, PostToolUse, Stop, SubagentStop, SessionStart, SessionEnd, UserPromptSubmit, PreCompact, Notification). Provides comprehensive guidance for creating and implementing Claude Code plugin hooks with focus on advanced prompt-based hooks API.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/hook-development
scripting,modern-javascript-patterns,wshobson,"Master ES6+ features including async/await, destructuring, spread operators, arrow functions, promises, modules, iterators, generators, and functional programming patterns for writing clean, efficient JavaScript code. Use when refactoring legacy code, implementing modern patterns, or optimizing JavaScript applications.",https://github.com/wshobson/agents/tree/main/plugins/javascript-typescript/skills/modern-javascript-patterns
scripting,monorepo-management,wshobson,"Master monorepo management with Turborepo, Nx, and pnpm workspaces to build efficient, scalable multi-package repositories with optimized builds and dependency management. Use when setting up monorepos, optimizing builds, or managing shared dependencies.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/monorepo-management
scripting,payload,payloadcms,"Use when working with Payload CMS projects (payload.config.ts, collections, fields, hooks, access control, Payload API). Use when debugging validation errors, security issues, relationship queries, transactions, or hook behavior.",https://github.com/payloadcms/payload/tree/main/tools/claude-plugin/skills/payload
scripting,react-modernization,wshobson,"Upgrade React applications to latest versions, migrate from class components to hooks, and adopt concurrent features. Use when modernizing React codebases, migrating to React Hooks, or upgrading to latest React versions.",https://github.com/wshobson/agents/tree/main/plugins/framework-migration/skills/react-modernization
scripting,rule-identifier,anthropics,"This skill should be used when the user asks to ""create a hookify rule"", ""write a hook rule"", ""configure hookify"", ""add a hookify rule"", or needs guidance on hookify rule syntax and patterns.",https://github.com/anthropics/claude-code/tree/main/plugins/hookify/skills/writing-rules
scripting,skill-development,anthropics,"This skill should be used when the user wants to ""create a skill"", ""add a skill to plugin"", ""write a new skill"", ""improve skill description"", ""organize skill content"", or needs guidance on skill structure, progressive disclosure, or skill development best practices for Claude Code plugins.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/skill-development
scripting,uv-package-manager,wshobson,"Master the uv package manager for fast Python dependency management, virtual environments, and modern Python project workflows. Use when setting up Python projects, managing dependencies, or optimizing Python development workflows with uv.",https://github.com/wshobson/agents/tree/main/plugins/python-development/skills/uv-package-manager
scripting,workflow-orchestration-patterns,wshobson,"Design durable workflows with Temporal for distributed systems. Covers workflow vs activity separation, saga patterns, state management, and determinism constraints. Use when building long-running processes, distributed transactions, or microservice orchestration.",https://github.com/wshobson/agents/tree/main/plugins/backend-development/skills/workflow-orchestration-patterns
security,activitypub-testing,Automattic,"Testing patterns for PHPUnit and Playwright E2E tests. Use when writing tests, debugging test failures, setting up test coverage, or implementing test patterns for ActivityPub features.",https://github.com/Automattic/wordpress-activitypub/tree/trunk/.claude/skills/activitypub-testing
security,api-test-generator,mikopbx,"Генерация полных Python pytest тестов для REST API эндпоинтов с валидацией схемы. Использовать при создании тестов для новых эндпоинтов, добавлении покрытия для CRUD операций или валидации соответствия API с OpenAPI схемами.",https://github.com/mikopbx/Core/tree/develop/.claude/skills/api-test-generator
security,auth-implementation-patterns,wshobson,"Master authentication and authorization patterns including JWT, OAuth2, session management, and RBAC to build secure, scalable access control systems. Use when implementing auth systems, securing APIs, or debugging security issues.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/auth-implementation-patterns
security,better-auth,mrgoonie,"Implement authentication and authorization with Better Auth - a framework-agnostic TypeScript authentication framework. Features include email/password authentication with verification, OAuth providers (Google, GitHub, Discord, etc.), two-factor authentication (TOTP, SMS), passkeys/WebAuthn support, session management, role-based access control (RBAC), rate limiting, and database adapters. Use when adding authentication to applications, implementing OAuth flows, setting up 2FA/MFA, managing user sessions, configuring authorization rules, or building secure authentication systems for web applications.",https://github.com/mrgoonie/claudekit-skills/tree/main/.claude/skills/better-auth
security,chrome-devtools,mrgoonie,"Browser automation, debugging, and performance analysis using Puppeteer CLI scripts. Use for automating browsers, taking screenshots, analyzing performance, monitoring network traffic, web scraping, form automation, and JavaScript debugging.",https://github.com/mrgoonie/claudekit-skills/tree/main/.claude/skills/chrome-devtools
security,codex,cexll,"Execute Codex CLI for code analysis, refactoring, and automated code changes. Use when you need to delegate complex code tasks to Codex AI with file references (@syntax) and structured output.",https://github.com/cexll/myclaude/tree/master/skills/codex
security,doc-sync,JetBrains,"Keeps IdeaVim documentation in sync with code changes. Use this skill when you need to verify documentation accuracy after code changes, or when checking if documentation (in doc/, README.md, CONTRIBUTING.md) matches the current codebase. The skill can work bidirectionally - from docs to code verification, or from code changes to documentation updates.",https://github.com/JetBrains/ideavim/tree/master/.claude/skills/doc-sync
security,docs-consistency-checker,daangn,"Validate consistency across SEED Design component documentation layers (design guidelines in ./docs/content/docs/components, Rootage specs in ./packages/rootage/components, and React docs in ./docs/content/react/components). Use when auditing documentation completeness, before releases, or validating new component docs.",https://github.com/daangn/seed-design/tree/dev/.claude/skills/docs-consistency-checker
security,e2e-testing-patterns,wshobson,"Master end-to-end testing with Playwright and Cypress to build reliable test suites that catch bugs, improve confidence, and enable fast deployment. Use when implementing E2E tests, debugging flaky tests, or establishing testing standards.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/e2e-testing-patterns
security,external-model-selection,MadAppGang,"Choose optimal external AI models for code analysis, bug investigation, and architectural decisions. Use when consulting multiple LLMs via claudish, comparing model perspectives, or investigating complex Go/LSP/transpiler issues. Provides empirically validated model rankings (91/100 for MiniMax M2, 83/100 for Grok Code Fast) and proven consultation strategies based on real-world testing.",https://github.com/MadAppGang/dingo/tree/main/.claude/skills/external-model-selection
security,k8s-security-policies,wshobson,"Implement Kubernetes security policies including NetworkPolicy, PodSecurityPolicy, and RBAC for production-grade security. Use when securing Kubernetes clusters, implementing network isolation, or enforcing pod security standards.",https://github.com/wshobson/agents/tree/main/plugins/kubernetes-operations/skills/k8s-security-policies
security,playwright-browser-automation,lackeyjb,"Complete browser automation with Playwright. Auto-detects dev servers, writes clean test scripts to /tmp. Test pages, fill forms, take screenshots, check responsive design, validate UX, test login flows, check links, automate any browser task. Use when user wants to test websites, automate browser interactions, validate web functionality, or perform any browser-based testing.",https://github.com/lackeyjb/playwright-skill/tree/main/skills/playwright-skill
security,pr-inline-review,Unknown,,
security,reviewing-changes,bitwarden,"Comprehensive code reviews for Bitwarden Android. Detects change type (dependency update, bug fix, feature, UI, refactoring, infrastructure) and applies appropriate review depth. Validates MVVM patterns, Hilt DI, security requirements, and test coverage per project standards. Use when reviewing pull requests, checking commits, analyzing code changes, or evaluating architectural compliance.",https://github.com/bitwarden/android/tree/main/.claude/skills/reviewing-changes
security,reviewing-pr,udecode,"Use when reviewing pull requests with comprehensive code analysis, incremental or full review options, and constructive feedback - provides thorough code reviews with severity ratings",https://github.com/udecode/dotai/tree/main/.claude-plugin/plugins/git/skills/reviewing-pr
